Erina		Erina	"Beautiful lady, a feminized form of erin, meaning peace and a poetic way of referring to Ireland."
"Beautiful lady, a feminized form of erin, meaning peace and a poetic way of referring to Ireland."			
Shreyanshi		Shreyanshi	"Superior, Fame"
"Superior, Fame"			
Ritika		Ritika	"Joy, Of truth, Generous, A small flowing river or stream, Truthful, A joy that the truth brings"
"Joy, Of truth, Generous, A small flowing river or stream, Truthful, A joy that the truth brings"			
Eira		Eira	"Snow, One who has the purity and simplicity of snow"
"Snow, One who has the purity and simplicity of snow"			
Dviti		Dviti	Bright
Bright			
Keyara		Keyara	"Beautiful river, Keyara means The Small One with Dark Hair"
"Beautiful river, Keyara means The Small One with Dark Hair"			
Pranika		Pranika	Goddess Parvati
Goddess Parvati			
Griva		Griva	"Girls who has beautiful singing neck, A woman with a beautiful singing voice."
"Girls who has beautiful singing neck, A woman with a beautiful singing voice."			
Vaidehi		Vaidehi	"Goddess Sita, Sita, Daughter of Janak, Long pepper, A cow, The princess of Videhas."
"Goddess Sita, Sita, Daughter of Janak, Long pepper, A cow, The princess of Videhas."			
Arshi		Arshi	"First Ray of The Sun, Heavenly, Rice, Queen, Divine ray of sun"
"First Ray of The Sun, Heavenly, Rice, Queen, Divine ray of sun"			
Aadya		Aadya	"First power, Goddess Durga, First, Unequalled, Perfect, The earth, Another ornament, the word signifies the first, Mother Earth, it is also the name of Goddess Durga"
"First power, Goddess Durga, First, Unequalled, Perfect, The earth, Another ornament, the word signifies the first, Mother Earth, it is also the name of Goddess Durga"			
Neeva		Neeva	"One of the 1000 names of river Narmada, The Sun, Another name of river Narmada."
"One of the 1000 names of river Narmada, The Sun, Another name of river Narmada."			
Saira		Saira	"Poetess, Princess, Traveler (Celebrity Name: Lara Dutta), One who is like a bird"
"Poetess, Princess, Traveler (Celebrity Name: Lara Dutta), One who is like a bird"			
Ishita		Ishita	"Mastery, Wealth, Superior, Desired, Eminence"
"Mastery, Wealth, Superior, Desired, Eminence"			
Purvi		Purvi	"A classical melody, From the east, The first one who comes from the East"
"A classical melody, From the east, The first one who comes from the East"			
Sanvika		Sanvika	"Goddess Lakshmi, One who will be followed"
"Goddess Lakshmi, One who will be followed"			
Saanvika		Saanvika	"the name of saanvika is a girl name . another transliteration of the names sanvika, in relationship with the goddess lakshmi."
"the name of saanvika is a girl name . another transliteration of the names sanvika, in relationship with the goddess lakshmi."			
Adira		Adira	"Lightning, Strong, The Moon, Strong, majestic, mighty"
"Lightning, Strong, The Moon, Strong, majestic, mighty"			
Ashvi		Ashvi	"Blessed and victorious, Little mare"
"Blessed and victorious, Little mare"			
Anshika		Anshika	"Minute particle, Beautiful"
"Minute particle, Beautiful"			
Avira		Avira	"Brave, Strong, German name"
"Brave, Strong, German name"			
Ridah		Ridah	"Favored by God, Consent, One selcted and preferred by the God"
"Favored by God, Consent, One selcted and preferred by the God"			
Viara		Viara	Aanshi
Aanshi			
"Gods gift, The one who is herself a gift of God"		"Gods gift, The one who is herself a gift of God"	Svara
Svara			
"Morning, Goddess of sound, She who is the Goddess of all sound"		"Morning, Goddess of sound, She who is the Goddess of all sound"	Arya
Arya			
"Honored, Noble, Goddess Parvati"		"Honored, Noble, Goddess Parvati"	Diti
Diti			
"Idea, Splendor, Radiance, Brilliance, Beauty (Wife of the sage Kashyap), Beautiful daughter of Daksha"		"Idea, Splendor, Radiance, Brilliance, Beauty (Wife of the sage Kashyap), Beautiful daughter of Daksha"	Suhana
Suhana			
"Beautiful & pleasant (Celebrity Name: ShahRukh Khan), A woman of charming personality"		"Beautiful & pleasant (Celebrity Name: ShahRukh Khan), A woman of charming personality"	Trisha
Trisha			
Thirst		Thirst	Kyna
Kyna			
"Intelligence, The name means Intelligent"		"Intelligence, The name means Intelligent"	Leisha
Leisha			
"Angle, Of noble kind, She who is dignified and noble"		"Angle, Of noble kind, She who is dignified and noble"	Saesha
Saesha			
"With great desire and wish, Truth of life, The truth of life"		"With great desire and wish, Truth of life, The truth of life"	Ojasvi
Ojasvi			
"Bright, Name of a Son of Manu, Brave, Possessing Energy"		"Bright, Name of a Son of Manu, Brave, Possessing Energy"	Riyanshi
Riyanshi			
Cheerful		Cheerful	Reva
Reva			
"River, A star, Agile, Quick, Another name for Kaali and the river Narmada, The woman who moves"		"River, A star, Agile, Quick, Another name for Kaali and the river Narmada, The woman who moves"	Aadishri
Aadishri			
"First, More important, The name aadishri means First or more important, eminent"		"First, More important, The name aadishri means First or more important, eminent"	Nishka
Nishka			
"Honest, Night, Gold, Pure, Out of night, honest"		"Honest, Night, Gold, Pure, Out of night, honest"	Samiksha
Samiksha			
"Analysis, Indian name meaning analysis"		"Analysis, Indian name meaning analysis"	Ria
Ria			
"Rich or from hadria, Gem, Goddess Lakshmi, Graceful, Singer, Spanish - Mouth of River, A variant spelling is Rhea, A short form of name Maria"		"Rich or from hadria, Gem, Goddess Lakshmi, Graceful, Singer, Spanish - Mouth of River, A variant spelling is Rhea, A short form of name Maria"	Adrita
Adrita			
"Independent, Supportive, One who is loved by everyone, A respected woman, loved by all"		"Independent, Supportive, One who is loved by everyone, A respected woman, loved by all"	Adhya
Adhya			
"First power, Unparalleled, Great, Beyond perception"		"First power, Unparalleled, Great, Beyond perception"	Kashvika
Kashvika			
Mokshita		Mokshita	"Liberated, Free, The women to wants to be free or liberated"
"Liberated, Free, The women to wants to be free or liberated"			
Maira		Maira	"Beloved, Favorable, Admirable, Marvellous, She who is light and swift"
"Beloved, Favorable, Admirable, Marvellous, She who is light and swift"			
Nithya		Nithya	"Eternal, Constant, Another name for Durga, The ethical path"
"Eternal, Constant, Another name for Durga, The ethical path"			
Rayna		Rayna	"Beautiful princess, Night, Pure, Clean, Queen, Germanic - Counsel, Advice, Latin - Queen, A variant of Raina"
"Beautiful princess, Night, Pure, Clean, Queen, Germanic - Counsel, Advice, Latin - Queen, A variant of Raina"			
Avani		Avani	"The earth, First month of Tamil calendar, Mother Earth who provides nourishment"
"The earth, First month of Tamil calendar, Mother Earth who provides nourishment"			
Akshara		Akshara	"Letters, Goddess Saraswati, Letter, Syllable, Sound, Unalterable, Not perishable, One of many names of Lord Vishnu, Name of Lord Brahma"
"Letters, Goddess Saraswati, Letter, Syllable, Sound, Unalterable, Not perishable, One of many names of Lord Vishnu, Name of Lord Brahma"			
Jia		Jia	"Heart, Sweet heart, Jia means the outstanding, great person who is everyone's favorite."
"Heart, Sweet heart, Jia means the outstanding, great person who is everyone's favorite."			
Twisha		Twisha	"Bright, Light, Brilliance"
"Bright, Light, Brilliance"			
Gianna		Gianna	Gianna is an Italian female name. The meaning of the name is The Lord is Gracious.
Gianna is an Italian female name. The meaning of the name is The Lord is Gracious.			
Jiyanshi		Jiyanshi	Goddesse
Goddesse			
Priyanshi		Priyanshi	"Lovable, Dear, Loving, One who is dear"
"Lovable, Dear, Loving, One who is dear"			
Isha		Isha	"Consort of Goddess Radha, Another name of Lord Ganesh, Without a superior, Another name for Lord Vishnu"
"Consort of Goddess Radha, Another name of Lord Ganesh, Without a superior, Another name for Lord Vishnu"			
Maahi		Maahi	"River, Great earth, Heaven and earth conjoined, The number one, Love, adoration"
"River, Great earth, Heaven and earth conjoined, The number one, Love, adoration"			
Arna		Arna	"Goddess Lakshmi, Water, Wave, Effervescing, Stream, Eagle or rule"
"Goddess Lakshmi, Water, Wave, Effervescing, Stream, Eagle or rule"			
Ridhima		Ridhima	"Spring of Love, Full of Love, A person full of prosperity and loving"
"Spring of Love, Full of Love, A person full of prosperity and loving"			
Anaika		Anaika	Powerful and complete
Powerful and complete			
Shivanshi		Shivanshi	A part of Shiv
A part of Shiv			
Ivanshika		Ivanshika	Grace of God
Grace of God			
Dhanya		Dhanya	"Great, Worthy, Fortunate, Auspicious, Happy, Thankful or lucky"
"Great, Worthy, Fortunate, Auspicious, Happy, Thankful or lucky"			
Tanvika		Tanvika	Hiya
Hiya			
"Heart, Heart, One with a kind and generous heart, A compassionate person"		"Heart, Heart, One with a kind and generous heart, A compassionate person"	Aayushi
Aayushi			
"One with long life, Long-lived, One who is blessed with a long life, Blessed with healthy and happy life for long years"		"One with long life, Long-lived, One who is blessed with a long life, Blessed with healthy and happy life for long years"	Diva
Diva			
"Gift of God, Powerful women, Through heaven, Daytime, A divine person, beloved and beautiful"		"Gift of God, Powerful women, Through heaven, Daytime, A divine person, beloved and beautiful"	Sreenika
Sreenika			
Goddess Lakshmi or lotus which is in the heart of Lord Vishnu		Goddess Lakshmi or lotus which is in the heart of Lord Vishnu	Veda
Veda			
"Pious, Writing of the aryans, Devout, Celebrated, Worthy"		"Pious, Writing of the aryans, Devout, Celebrated, Worthy"	Miraan
Miraan			
"Princely, Princes, A princess or a royal girl from the princely estate"		"Princely, Princes, A princess or a royal girl from the princely estate"	Swara
Swara			
"Tones, Self shining in Sanskrit"		"Tones, Self shining in Sanskrit"	Aditi
Aditi			
"Mother of the gods, Liberty, Perfection, Creativity, Freedom, Safety, Abundance"		"Mother of the gods, Liberty, Perfection, Creativity, Freedom, Safety, Abundance"	Kimaya
Kimaya			
"Miracle, Divine, Kimatya means Miracle, Divine"		"Miracle, Divine, Kimatya means Miracle, Divine"	Vani
Vani			
"Speech, A name of Goddess Saraswati. It means 'eloquent in words'."		"Speech, A name of Goddess Saraswati. It means 'eloquent in words'."	Mitakshi
Mitakshi			
"Goddess Durga, Derived from Mit, Mit - fixed in the earth, Founded, Established, Measured, A friend, Defined, Moderate, Concise, Known, Understood"		"Goddess Durga, Derived from Mit, Mit - fixed in the earth, Founded, Established, Measured, A friend, Defined, Moderate, Concise, Known, Understood"	Kanika
Kanika			
"An atom, Small, Girl, The name Kanika means Seed, Peace of Gold"		"An atom, Small, Girl, The name Kanika means Seed, Peace of Gold"	Reya
Reya			
"Rich or from hadria, Gem, Goddess Lakshmi, Graceful, Singer, Singer - A variant of name Riya"		"Rich or from hadria, Gem, Goddess Lakshmi, Graceful, Singer, Singer - A variant of name Riya"	Zaina
Zaina			
"Beauty, Friend, Beloved, Beautiful, A girl who is exceptionally beautiful."		"Beauty, Friend, Beloved, Beautiful, A girl who is exceptionally beautiful."	Evanshi
Evanshi			
"Similarity, it means similarity."		"Similarity, it means similarity."	Agamya
Agamya			
"Knowledge, Wisdom, A beautiful maiden who has the zeal to learn and gain knowledge and wisdom about everything she lays interests on."		"Knowledge, Wisdom, A beautiful maiden who has the zeal to learn and gain knowledge and wisdom about everything she lays interests on."	Kiya
Kiya			
"The cooing of a bird, Melodious, Pure, Happy, Beloved pure, Kiya means King in Persian"		"The cooing of a bird, Melodious, Pure, Happy, Beloved pure, Kiya means King in Persian"	Alina
Alina			
"Beautiful, Silk of heaven, Beautiful, Bright"		"Beautiful, Silk of heaven, Beautiful, Bright"	Sankita
Sankita			
Dishani		Dishani	"Queen of all four directions - east, West, North, South"
"Queen of all four directions - east, West, North, South"			
Ankita		Ankita	"Conquered, A signet, Symbol, With auspicious marks, Distinguished, Marked out, Feminine form of Ankit, they are a mark of auspiciousness"
"Conquered, A signet, Symbol, With auspicious marks, Distinguished, Marked out, Feminine form of Ankit, they are a mark of auspiciousness"			
Risha		Risha	"Feather, Line, Saintly, Saintly, Divine Worshippers, A variant form of name Rishi"
"Feather, Line, Saintly, Saintly, Divine Worshippers, A variant form of name Rishi"			
Amaira		Amaira	Forever beautiful and elegant
Forever beautiful and elegant			
Bhargavi		Bhargavi	"Goddess Durga, Laxmi, Goddess Parvati, beautiful (Daughter of Sun), A name of Goddess Durga"
"Goddess Durga, Laxmi, Goddess Parvati, beautiful (Daughter of Sun), A name of Goddess Durga"			
Niyati		Niyati	"Necessity, Restriction, The fixed order of things, Destiny, Fate, Destiny or the luck"
"Necessity, Restriction, The fixed order of things, Destiny, Fate, Destiny or the luck"			
Deeksha		Deeksha	"Initiation, Sacrifice, Preparation for ceremony, One who is filled with happy feelings"
"Initiation, Sacrifice, Preparation for ceremony, One who is filled with happy feelings"			
Myra		Myra	"mary, myrrh, or miracles,of myra like a girl's name is pronounced m & e-rah. it is of greek origin, and the importance of myra is ""myrrh"". female of myron. a poetic and literary invention in the 17th century, and is used as a name since the 19th century. century. see also mayra and moira. author maira kalman. also the shape of the almera. also the shape of elmira. also the shape of miranda.,aroma of myrrh sweet riechendem oil"
"mary, myrrh, or miracles,of myra like a girl's name is pronounced m & e-rah. it is of greek origin, and the importance of myra is ""myrrh"". female of myron. a poetic and literary invention in the 17th century, and is used as a name since the 19th century. century. see also mayra and moira. author maira kalman. also the shape of the almera. also the shape of elmira. also the shape of miranda.,aroma of myrrh sweet riechendem oil"			
Roohi		Roohi	"A music tune, Soul, A flower, Who touches the heart, A music tune that touches the heart"
